<SemiconductorModuleTests>
	<SequenceName>	<StepName>	<StepId>	<TestName>	<TestNumber>	<Pin>	<LowLimitExpression>	<HighLimitExpression>	<ComparisonType>	<ScalingFactor>	<Units>	<EvaluationType>	<FailBin>	<PublishedDataId>	<TestDataSource>	<DynamicPAT_Enabled>	<DynamicPAT_TestNumber>	<DynamicPAT_TestName>	<DynamicPAT_FailBin>	<DynamicPAT_LowLimit>	<DynamicPAT_HighLimit>	
	ADuM225_char_flow	dynamic_supply_current_100Mbps_2p5_2p5	ID#:lhttOrPt7xGyL6hZXyCkjD	IDD_100MB_VDD1_2p5_2p5	6245		0.0005	0.009	GELE			Numeric Limit	9	IDD_100MB_VDD1_2p5_2p5		False						
	ADuM225_char_flow	dynamic_supply_current_100Mbps_2p5_2p5	ID#:lhttOrPt7xGyL6hZXyCkjD	IDD_100MB_VDD2_2p5_2p5			0.0005	0.0058	GELE			Numeric Limit	9	IDD_100MB_VDD2_2p5_2p5		False						
	ADuM225_char_flow	dynamic_supply_current_75MHz_2p5_2p5	ID#:lxttOrPt7xGyL6hZXyCkjD	tt_dynamic_supply_current_75MHz_2p5_2p5	20000139							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	dynamic_supply_current_75MHz_2p5_2p5	ID#:lxttOrPt7xGyL6hZXyCkjD	IDD_75MHz_VDD1_2p5_2p5	6253		0.0005	0.022	GELE			Numeric Limit	9	IDD_75MHz_VDD1_2p5_2p5		False						
	ADuM225_char_flow	dynamic_supply_current_75MHz_2p5_2p5	ID#:lxttOrPt7xGyL6hZXyCkjD	IDD_75MHz_VDD2_2p5_2p5			0.0005	0.048	GELE			Numeric Limit	9	IDD_75MHz_VDD2_2p5_2p5		False						
	ADuM225_char_flow	dynamic_supply_current_100MHz_2p5_2p5	ID#:mBttOrPt7xGyL6hZXyCkjD	tt_dynamic_supply_current_100MHz_2p5_2p5	20000140							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	dynamic_supply_current_100MHz_2p5_2p5	ID#:mBttOrPt7xGyL6hZXyCkjD	IDD_100MHz_VDD1_2p5_2p5	6261		0.0005	0.035	GELE			Numeric Limit	9	IDD_100MHz_VDD1_2p5_2p5		False						
	ADuM225_char_flow	dynamic_supply_current_100MHz_2p5_2p5	ID#:mBttOrPt7xGyL6hZXyCkjD	IDD_100MHz_VDD2_2p5_2p5			0.0005	0.035	GELE			Numeric Limit	9	IDD_100MHz_VDD2_2p5_2p5		False						
	ADuM225_char_flow	Tr_prop_delay_1M_2p5_2p5	ID#:mRttOrPt7xGyL6hZXyCkjD	tt_Tr_prop_delay_1M_2p5_2p5	20000141							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	Tr_prop_delay_1M_2p5_2p5	ID#:mRttOrPt7xGyL6hZXyCkjD	tPLH_VOA_2p5_2p5	6301		0.000000003	0.000000013	GELE			Numeric Limit	15	tPLH_VOA_2p5_2p5		False						
	ADuM225_char_flow	Tr_prop_delay_1M_2p5_2p5	ID#:mRttOrPt7xGyL6hZXyCkjD	tPLH_VOB_2p5_2p5			0.000000003	0.000000013	GELE			Numeric Limit	15	tPLH_VOB_2p5_2p5		False						
	ADuM225_char_flow	Tf_prop_delay_1M_2p5_2p5	ID#:mhttOrPt7xGyL6hZXyCkjD	tt_Tf_prop_delay_1M_2p5_2p5	20000142							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	Tf_prop_delay_1M_2p5_2p5	ID#:mhttOrPt7xGyL6hZXyCkjD	tPHL_VOA_2p5_2p5	6311		0.000000003	0.000000013	GELE			Numeric Limit	15	tPHL_VOA_2p5_2p5		False						
	ADuM225_char_flow	Tf_prop_delay_1M_2p5_2p5	ID#:mhttOrPt7xGyL6hZXyCkjD	tPHL_VOB_2p5_2p5			0.000000003	0.000000013	GELE			Numeric Limit	15	tPHL_VOB_2p5_2p5		False						
	ADuM225_char_flow	pulse_width_distortion_1M_2p5_2p5	ID#:mxttOrPt7xGyL6hZXyCkjD	tt_pulse_width_distortion_1M_2p5_2p5	20000143							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	pulse_width_distortion_1M_2p5_2p5	ID#:mxttOrPt7xGyL6hZXyCkjD	tPWD_VOA_2p5_2p5	6326		-0.000000003	0.000000003	GELE			Numeric Limit	15	tPWD_VOA_2p5_2p5		False						
	ADuM225_char_flow	pulse_width_distortion_1M_2p5_2p5	ID#:mxttOrPt7xGyL6hZXyCkjD	tPWD_VOB_2p5_2p5			-0.000000003	0.000000003	GELE			Numeric Limit	15	tPWD_VOB_2p5_2p5		False						
	ADuM225_char_flow	ch_ch_match_1M_2p5_2p5	ID#:nBttOrPt7xGyL6hZXyCkjD	tt_ch_ch_match_1M_2p5_2p5	20000144							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	ch_ch_match_1M_2p5_2p5	ID#:nBttOrPt7xGyL6hZXyCkjD	tPSKCD_Fall_2p5_2p5	6336		-0.000000003	0.000000003	GELE			Numeric Limit	15	tPSKCD_Fall_2p5_2p5		False						
	ADuM225_char_flow	ch_ch_match_1M_2p5_2p5	ID#:nBttOrPt7xGyL6hZXyCkjD	tPSKCD_RiseFall_2p5_2p5			-0.000000003	0.000000003	GELE			Numeric Limit	15	tPSKCD_RiseFall_2p5_2p5		False						
	ADuM225_char_flow	ch_ch_match_1M_2p5_2p5	ID#:nBttOrPt7xGyL6hZXyCkjD	tPSKCD_Rise_2p5_2p5			-0.000000003	0.000000003	GELE			Numeric Limit	15	tPSKCD_Rise_2p5_2p5		False						
	ADuM225_char_flow	func_1Mbps_2p5_2p5	ID#:nRttOrPt7xGyL6hZXyCkjD	tt_func_1Mbps_2p5_2p5	20000145							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	func_1Mbps_2p5_2p5	ID#:nRttOrPt7xGyL6hZXyCkjD	func_1Mbps_2p5_2p5	6501							Pass/Fail	17	func_1Mbps_2p5_2p5		False						
	ADuM225_char_flow	func_5Mbps_2p5_2p5	ID#:nhttOrPt7xGyL6hZXyCkjD	tt_func_5Mbps_2p5_2p5	20000146							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	func_5Mbps_2p5_2p5	ID#:nhttOrPt7xGyL6hZXyCkjD	func_5Mbps_2p5_2p5	6511							Pass/Fail	17	func_5Mbps_2p5_2p5		False						
	ADuM225_char_flow	func_50Mbps_2p5_2p5	ID#:nxttOrPt7xGyL6hZXyCkjD	tt_func_50Mbps_2p5_2p5	20000147							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	func_50Mbps_2p5_2p5	ID#:nxttOrPt7xGyL6hZXyCkjD	func_50Mbps_2p5_2p5	6521							Pass/Fail	17	func_50Mbps_2p5_2p5		False						
	ADuM225_char_flow	func_75MHz_2p5_2p5	ID#:oBttOrPt7xGyL6hZXyCkjD	tt_func_75MHz_2p5_2p5	20000148							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	func_75MHz_2p5_2p5	ID#:oBttOrPt7xGyL6hZXyCkjD	func_75MHz_2p5_2p5	6531							Pass/Fail	17	func_75MHz_2p5_2p5		False						
	ADuM225_char_flow	func_slow_speed_2p5_2p5	ID#:oRttOrPt7xGyL6hZXyCkjD	tt_func_slow_speed_2p5_2p5	20000149							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	func_slow_speed_2p5_2p5	ID#:oRttOrPt7xGyL6hZXyCkjD	func_slow_speed_2p5_2p5	6541							Pass/Fail	17	func_slow_speed_2p5_2p5		False						
	ADuM225_char_flow	minimum_pulse_width_low_10M_2p5_2p5	ID#:ohttOrPt7xGyL6hZXyCkjD	tt_minimum_pulse_width_low_10M_2p5_2p5	20000150							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	minimum_pulse_width_low_10M_2p5_2p5	ID#:ohttOrPt7xGyL6hZXyCkjD	PWL_VOA_2p5_2p5	6609		0.000000002	0.0000000133	GELE			Numeric Limit	15	PWL_VOA_2p5_2p5		False						
	ADuM225_char_flow	minimum_pulse_width_low_10M_2p5_2p5	ID#:ohttOrPt7xGyL6hZXyCkjD	PWL_VOB_2p5_2p5			0.000000002	0.0000000133	GELE			Numeric Limit	15	PWL_VOB_2p5_2p5		False						
	ADuM225_char_flow	minimum_pulse_width_high_10M_2p5_2p5	ID#:oxttOrPt7xGyL6hZXyCkjD	tt_minimum_pulse_width_high_10M_2p5_2p5	20000151							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	minimum_pulse_width_high_10M_2p5_2p5	ID#:oxttOrPt7xGyL6hZXyCkjD	PWH_VOA_2p5_2p5	6613		0.000000002	0.0000000133	GELE			Numeric Limit	15	PWH_VOA_2p5_2p5		False						
	ADuM225_char_flow	minimum_pulse_width_high_10M_2p5_2p5	ID#:oxttOrPt7xGyL6hZXyCkjD	PWH_VOB_2p5_2p5			0.000000002	0.0000000133	GELE			Numeric Limit	15	PWH_VOB_2p5_2p5		False						
	ADuM225_char_flow	input_output_levels_2p5_2p5	ID#:pBttOrPt7xGyL6hZXyCkjD	tt_input_output_levels_2p5_2p5	20000152							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	input_output_levels_2p5_2p5	ID#:pBttOrPt7xGyL6hZXyCkjD	VOL_20uA	6631		0	0.1	GELE			Numeric Limit	11	VOL_20uA		False						
	ADuM225_char_flow	input_output_levels_2p5_2p5	ID#:pBttOrPt7xGyL6hZXyCkjD	VOL_2mA			0	0.4	GELE			Numeric Limit	11	VOL_2mA		False						
	ADuM225_char_flow	input_output_levels_2p5_2p5	ID#:pBttOrPt7xGyL6hZXyCkjD	VOL_4mA			0	0.4	GELE			Numeric Limit	11	VOL_4mA		False						
	ADuM225_char_flow	input_output_levels_2p5_2p5	ID#:pBttOrPt7xGyL6hZXyCkjD	VOH_20uA			_VDD2-0.1	_VDD2+0.1	GELE			Numeric Limit	11	VOH_20uA		False						
	ADuM225_char_flow	input_output_levels_2p5_2p5	ID#:pBttOrPt7xGyL6hZXyCkjD	VOH_2mA			_VDD2-0.4	_VDD2+0.1	GELE			Numeric Limit	11	VOH_2mA		False						
	ADuM225_char_flow	input_output_levels_2p5_2p5	ID#:pBttOrPt7xGyL6hZXyCkjD	VOH_4mA			_VDD2-0.4	_VDD2+0.1	GELE			Numeric Limit	11	VOH_4mA		False						
	ADuM225_char_flow	vil_vih_2p5_2p5	ID#:pRttOrPt7xGyL6hZXyCkjD	tt_vil_vih_2p5_2p5	20000153							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	vil_vih_2p5_2p5	ID#:pRttOrPt7xGyL6hZXyCkjD	VIA_vil	6651		_VDD1*0.3	_VDD1/2	GELE			Numeric Limit	17	VIA_vil		False						
	ADuM225_char_flow	vil_vih_2p5_2p5	ID#:pRttOrPt7xGyL6hZXyCkjD	VIB_vil			_VDD1*0.3	_VDD1/2	GELE			Numeric Limit	17	VIB_vil		False						
	ADuM225_char_flow	vil_vih_2p5_2p5	ID#:pRttOrPt7xGyL6hZXyCkjD	VIA_vih			_VDD1/2	_VDD1*0.7	GELE			Numeric Limit	17	VIA_vih		False						
	ADuM225_char_flow	vil_vih_2p5_2p5	ID#:pRttOrPt7xGyL6hZXyCkjD	VIB_vih			_VDD1/2	_VDD1*0.7	GELE			Numeric Limit	17	VIB_vih		False						
	ADuM225_char_flow	LEAKAGE_2p5_2p5	ID#:phttOrPt7xGyL6hZXyCkjD	tt_LEAKAGE_2p5_2p5	20000154							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	LEAKAGE_2p5_2p5	ID#:phttOrPt7xGyL6hZXyCkjD	Iin_low_VDD1	6695		-0.000001	0.000001	GELE			Numeric Limit	13	Iin_low_VDD1		False						
	ADuM225_char_flow	LEAKAGE_2p5_2p5	ID#:phttOrPt7xGyL6hZXyCkjD	Iin_high_VDD1			-0.000001	0.000001	GELE			Numeric Limit	13	Iin_high_VDD1		False						
	ADuM225_char_flow	idle_supply_current_N0_2p75_2p75	ID#:pxttOrPt7xGyL6hZXyCkjD	tt_idle_supply_current_N0_2p75_2p75	20000155							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	idle_supply_current_N0_2p75_2p75	ID#:pxttOrPt7xGyL6hZXyCkjD	IDD_VDD1_high_2p75_2p75	7201		0.003	0.0095	GELE			Numeric Limit	7	IDD_VDD1_high_2p75_2p75		False						
	ADuM225_char_flow	idle_supply_current_N0_2p75_2p75	ID#:pxttOrPt7xGyL6hZXyCkjD	IDD_VDD2_high_2p75_2p75			0.0005	0.0018	GELE			Numeric Limit	7	IDD_VDD2_high_2p75_2p75		False						
	ADuM225_char_flow	idle_supply_current_N0_2p75_2p75	ID#:pxttOrPt7xGyL6hZXyCkjD	IDD_VDD1_low_2p75_2p75			0.0005	0.0012	GELE			Numeric Limit	7	IDD_VDD1_low_2p75_2p75		False						
	ADuM225_char_flow	idle_supply_current_N0_2p75_2p75	ID#:pxttOrPt7xGyL6hZXyCkjD	IDD_VDD2_low_2p75_2p75			0.0005	0.0018	GELE			Numeric Limit	7	IDD_VDD2_low_2p75_2p75		False						
	ADuM225_char_flow	idle_supply_current_N1_2p75_2p75	ID#:qBttOrPt7xGyL6hZXyCkjD	tt_idle_supply_current_N1_2p75_2p75	20000156							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	idle_supply_current_N1_2p75_2p75	ID#:qBttOrPt7xGyL6hZXyCkjD	IDD_VDD1_high_2p75_2p75	7209		0.0005	0.0012	GELE			Numeric Limit	7	IDD_VDD1_high_2p75_2p75		False						
	ADuM225_char_flow	idle_supply_current_N1_2p75_2p75	ID#:qBttOrPt7xGyL6hZXyCkjD	IDD_VDD2_high_2p75_2p75			0.0005	0.0018	GELE			Numeric Limit	7	IDD_VDD2_high_2p75_2p75		False						
	ADuM225_char_flow	idle_supply_current_N1_2p75_2p75	ID#:qBttOrPt7xGyL6hZXyCkjD	IDD_VDD1_low_2p75_2p75			0.003	0.0095	GELE			Numeric Limit	7	IDD_VDD1_low_2p75_2p75		False						
	ADuM225_char_flow	idle_supply_current_N1_2p75_2p75	ID#:qBttOrPt7xGyL6hZXyCkjD	IDD_VDD2_low_2p75_2p75			0.0005	0.0018	GELE			Numeric Limit	7	IDD_VDD2_low_2p75_2p75		False						
	ADuM225_char_flow	dynamic_supply_current_1Mbps_2p75_2p75	ID#:qRttOrPt7xGyL6hZXyCkjD	tt_dynamic_supply_current_1Mbps_2p75_2p75	20000157							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	dynamic_supply_current_1Mbps_2p75_2p75	ID#:qRttOrPt7xGyL6hZXyCkjD	IDD_1MB_VDD1_2p75_2p75	7221		0.0005	0.0062	GELE			Numeric Limit	9	IDD_1MB_VDD1_2p75_2p75		False						
	ADuM225_char_flow	dynamic_supply_current_1Mbps_2p75_2p75	ID#:qRttOrPt7xGyL6hZXyCkjD	IDD_1MB_VDD2_2p75_2p75			0.0005	0.0019	GELE			Numeric Limit	9	IDD_1MB_VDD2_2p75_2p75		False						
	ADuM225_char_flow	dynamic_supply_current_10Mbps_2p75_2p75	ID#:qhttOrPt7xGyL6hZXyCkjD	tt_dynamic_supply_current_10Mbps_2p75_2p75	20000158							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	dynamic_supply_current_10Mbps_2p75_2p75	ID#:qhttOrPt7xGyL6hZXyCkjD	IDD_10MB_VDD1_2p75_2p75	7229		0.0005	0.0066	GELE			Numeric Limit	9	IDD_10MB_VDD1_2p75_2p75		False						
	ADuM225_char_flow	dynamic_supply_current_10Mbps_2p75_2p75	ID#:qhttOrPt7xGyL6hZXyCkjD	IDD_10MB_VDD2_2p75_2p75			0.0005	0.0028	GELE			Numeric Limit	9	IDD_10MB_VDD2_2p75_2p75		False						
	ADuM225_char_flow	dynamic_supply_current_25Mbps_2p75_2p75	ID#:qxttOrPt7xGyL6hZXyCkjD	tt_dynamic_supply_current_25Mbps_2p75_2p75	20000159							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	dynamic_supply_current_25Mbps_2p75_2p75	ID#:qxttOrPt7xGyL6hZXyCkjD	IDD_25MB_VDD1_2p75_2p75	7237		0.0005	0.0066	GELE			Numeric Limit	9	IDD_25MB_VDD1_2p75_2p75		False						
	ADuM225_char_flow	dynamic_supply_current_25Mbps_2p75_2p75	ID#:qxttOrPt7xGyL6hZXyCkjD	IDD_25MB_VDD2_2p75_2p75			0.0005	0.0028	GELE			Numeric Limit	9	IDD_25MB_VDD2_2p75_2p75		False						
	ADuM225_char_flow	dynamic_supply_current_100Mbps_2p75_2p75	ID#:rBttOrPt7xGyL6hZXyCkjD	tt_dynamic_supply_current_100Mbps_2p75_2p75	20000160							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	dynamic_supply_current_100Mbps_2p75_2p75	ID#:rBttOrPt7xGyL6hZXyCkjD	IDD_100MB_VDD1_2p75_2p75	7245		0.0005	0.009	GELE			Numeric Limit	9	IDD_100MB_VDD1_2p75_2p75		False						
	ADuM225_char_flow	dynamic_supply_current_100Mbps_2p75_2p75	ID#:rBttOrPt7xGyL6hZXyCkjD	IDD_100MB_VDD2_2p75_2p75			0.0005	0.0058	GELE			Numeric Limit	9	IDD_100MB_VDD2_2p75_2p75		False						
	ADuM225_char_flow	dynamic_supply_current_75MHz_2p75_2p75	ID#:rRttOrPt7xGyL6hZXyCkjD	tt_dynamic_supply_current_75MHz_2p75_2p75	20000161							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	dynamic_supply_current_75MHz_2p75_2p75	ID#:rRttOrPt7xGyL6hZXyCkjD	IDD_75MHz_VDD1_2p75_2p75	7253		0.0005	0.022	GELE			Numeric Limit	9	IDD_75MHz_VDD1_2p75_2p75		False						
	ADuM225_char_flow	dynamic_supply_current_75MHz_2p75_2p75	ID#:rRttOrPt7xGyL6hZXyCkjD	IDD_75MHz_VDD2_2p75_2p75			0.0005	0.048	GELE			Numeric Limit	9	IDD_75MHz_VDD2_2p75_2p75		False						
	ADuM225_char_flow	dynamic_supply_current_100MHz_2p75_2p75	ID#:rhttOrPt7xGyL6hZXyCkjD	tt_dynamic_supply_current_100MHz_2p75_2p75	20000162							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	dynamic_supply_current_100MHz_2p75_2p75	ID#:rhttOrPt7xGyL6hZXyCkjD	IDD_100MHz_VDD1_2p75_2p75	7261		0.0005	0.035	GELE			Numeric Limit	9	IDD_100MHz_VDD1_2p75_2p75		False						
	ADuM225_char_flow	dynamic_supply_current_100MHz_2p75_2p75	ID#:rhttOrPt7xGyL6hZXyCkjD	IDD_100MHz_VDD2_2p75_2p75			0.0005	0.035	GELE			Numeric Limit	9	IDD_100MHz_VDD2_2p75_2p75		False						
	ADuM225_char_flow	Tr_prop_delay_1M_2p75_2p75	ID#:rxttOrPt7xGyL6hZXyCkjD	tt_Tr_prop_delay_1M_2p75_2p75	20000163							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	Tr_prop_delay_1M_2p75_2p75	ID#:rxttOrPt7xGyL6hZXyCkjD	tPLH_VOA_2p75_2p75	7301		0.000000003	0.000000013	GELE			Numeric Limit	15	tPLH_VOA_2p75_2p75		False						
	ADuM225_char_flow	Tr_prop_delay_1M_2p75_2p75	ID#:rxttOrPt7xGyL6hZXyCkjD	tPLH_VOB_2p75_2p75			0.000000003	0.000000013	GELE			Numeric Limit	15	tPLH_VOB_2p75_2p75		False						
	ADuM225_char_flow	Tf_prop_delay_1M_2p75_2p75	ID#:sBttOrPt7xGyL6hZXyCkjD	tt_Tf_prop_delay_1M_2p75_2p75	20000164							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	Tf_prop_delay_1M_2p75_2p75	ID#:sBttOrPt7xGyL6hZXyCkjD	tPHL_VOA_2p75_2p75	7311		0.000000003	0.000000013	GELE			Numeric Limit	15	tPHL_VOA_2p75_2p75		False						
	ADuM225_char_flow	Tf_prop_delay_1M_2p75_2p75	ID#:sBttOrPt7xGyL6hZXyCkjD	tPHL_VOB_2p75_2p75			0.000000003	0.000000013	GELE			Numeric Limit	15	tPHL_VOB_2p75_2p75		False						
	ADuM225_char_flow	pulse_width_distortion_1M_2p75_2p75	ID#:sRttOrPt7xGyL6hZXyCkjD	tt_pulse_width_distortion_1M_2p75_2p75	20000165							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	pulse_width_distortion_1M_2p75_2p75	ID#:sRttOrPt7xGyL6hZXyCkjD	tPWD_VOA_2p75_2p75	7326		-0.000000003	0.000000003	GELE			Numeric Limit	15	tPWD_VOA_2p75_2p75		False						
	ADuM225_char_flow	pulse_width_distortion_1M_2p75_2p75	ID#:sRttOrPt7xGyL6hZXyCkjD	tPWD_VOB_2p75_2p75			-0.000000003	0.000000003	GELE			Numeric Limit	15	tPWD_VOB_2p75_2p75		False						
	ADuM225_char_flow	ch_ch_match_1M_2p75_2p75	ID#:shttOrPt7xGyL6hZXyCkjD	tt_ch_ch_match_1M_2p75_2p75	20000166							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	ch_ch_match_1M_2p75_2p75	ID#:shttOrPt7xGyL6hZXyCkjD	tPSKCD_Fall_2p75_2p75	7336		-0.000000003	0.000000003	GELE			Numeric Limit	15	tPSKCD_Fall_2p75_2p75		False						
	ADuM225_char_flow	ch_ch_match_1M_2p75_2p75	ID#:shttOrPt7xGyL6hZXyCkjD	tPSKCD_RiseFall_2p75_2p75			-0.000000003	0.000000003	GELE			Numeric Limit	15	tPSKCD_RiseFall_2p75_2p75		False						
	ADuM225_char_flow	ch_ch_match_1M_2p75_2p75	ID#:shttOrPt7xGyL6hZXyCkjD	tPSKCD_Rise_2p75_2p75			-0.000000003	0.000000003	GELE			Numeric Limit	15	tPSKCD_Rise_2p75_2p75		False						
	ADuM225_char_flow	func_1Mbps_2p75_2p75	ID#:sxttOrPt7xGyL6hZXyCkjD	tt_func_1Mbps_2p75_2p75	20000167							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	func_1Mbps_2p75_2p75	ID#:sxttOrPt7xGyL6hZXyCkjD	func_1Mbps_2p75_2p75	7501							Pass/Fail	17	func_1Mbps_2p75_2p75		False						
	ADuM225_char_flow	func_5Mbps_2p75_2p75	ID#:tBttOrPt7xGyL6hZXyCkjD	tt_func_5Mbps_2p75_2p75	20000168							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	func_5Mbps_2p75_2p75	ID#:tBttOrPt7xGyL6hZXyCkjD	func_5Mbps_2p75_2p75	7511							Pass/Fail	17	func_5Mbps_2p75_2p75		False						
	ADuM225_char_flow	func_50Mbps_2p75_2p75	ID#:tRttOrPt7xGyL6hZXyCkjD	tt_func_50Mbps_2p75_2p75	20000169							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	func_50Mbps_2p75_2p75	ID#:tRttOrPt7xGyL6hZXyCkjD	func_50Mbps_2p75_2p75	7521							Pass/Fail	17	func_50Mbps_2p75_2p75		False						
	ADuM225_char_flow	func_75MHz_2p75_2p75	ID#:thttOrPt7xGyL6hZXyCkjD	tt_func_75MHz_2p75_2p75	20000170							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	func_75MHz_2p75_2p75	ID#:thttOrPt7xGyL6hZXyCkjD	func_75MHz_2p75_2p75	7531							Pass/Fail	17	func_75MHz_2p75_2p75		False						
	ADuM225_char_flow	func_slow_speed_2p75_2p75	ID#:txttOrPt7xGyL6hZXyCkjD	tt_func_slow_speed_2p75_2p75	20000171							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	func_slow_speed_2p75_2p75	ID#:txttOrPt7xGyL6hZXyCkjD	func_slow_speed_2p75_2p75	7541							Pass/Fail	17	func_slow_speed_2p75_2p75		False						
	ADuM225_char_flow	minimum_pulse_width_low_10M_2p75_2p75	ID#:uBttOrPt7xGyL6hZXyCkjD	tt_minimum_pulse_width_low_10M_2p75_2p75	20000172							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	minimum_pulse_width_low_10M_2p75_2p75	ID#:uBttOrPt7xGyL6hZXyCkjD	PWL_VOA_2p75_2p75	7609		0.000000002	0.0000000133	GELE			Numeric Limit	15	PWL_VOA_2p75_2p75		False						
	ADuM225_char_flow	minimum_pulse_width_low_10M_2p75_2p75	ID#:uBttOrPt7xGyL6hZXyCkjD	PWL_VOB_2p75_2p75			0.000000002	0.0000000133	GELE			Numeric Limit	15	PWL_VOB_2p75_2p75		False						
	ADuM225_char_flow	minimum_pulse_width_high_10M_2p75_2p75	ID#:uRttOrPt7xGyL6hZXyCkjD	tt_minimum_pulse_width_high_10M_2p75_2p75	20000173							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	minimum_pulse_width_high_10M_2p75_2p75	ID#:uRttOrPt7xGyL6hZXyCkjD	PWH_VOA_2p75_2p75	7613		0.000000002	0.0000000133	GELE			Numeric Limit	15	PWH_VOA_2p75_2p75		False						
	ADuM225_char_flow	minimum_pulse_width_high_10M_2p75_2p75	ID#:uRttOrPt7xGyL6hZXyCkjD	PWH_VOB_2p75_2p75			0.000000002	0.0000000133	GELE			Numeric Limit	15	PWH_VOB_2p75_2p75		False						
	ADuM225_char_flow	input_output_levels_2p75_2p75	ID#:uhttOrPt7xGyL6hZXyCkjD	tt_input_output_levels_2p75_2p75	20000174							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	input_output_levels_2p75_2p75	ID#:uhttOrPt7xGyL6hZXyCkjD	VOL_20uA	7631		0	0.1	GELE			Numeric Limit	11	VOL_20uA		False						
	ADuM225_char_flow	input_output_levels_2p75_2p75	ID#:uhttOrPt7xGyL6hZXyCkjD	VOL_2mA			0	0.4	GELE			Numeric Limit	11	VOL_2mA		False						
	ADuM225_char_flow	input_output_levels_2p75_2p75	ID#:uhttOrPt7xGyL6hZXyCkjD	VOL_4mA			0	0.4	GELE			Numeric Limit	11	VOL_4mA		False						
	ADuM225_char_flow	input_output_levels_2p75_2p75	ID#:uhttOrPt7xGyL6hZXyCkjD	VOH_20uA			_VDD2-0.1	_VDD2+0.1	GELE			Numeric Limit	11	VOH_20uA		False						
	ADuM225_char_flow	input_output_levels_2p75_2p75	ID#:uhttOrPt7xGyL6hZXyCkjD	VOH_2mA			_VDD2-0.4	_VDD2+0.1	GELE			Numeric Limit	11	VOH_2mA		False						
	ADuM225_char_flow	input_output_levels_2p75_2p75	ID#:uhttOrPt7xGyL6hZXyCkjD	VOH_4mA			_VDD2-0.4	_VDD2+0.1	GELE			Numeric Limit	11	VOH_4mA		False						
	ADuM225_char_flow	vil_vih_2p75_2p75	ID#:uxttOrPt7xGyL6hZXyCkjD	tt_vil_vih_2p75_2p75	20000175							Pass/Fail			Seconds()-Locals.StepStartTime	False						
	ADuM225_char_flow	vil_vih_2p75_2p75	ID#:uxttOrPt7xGyL6hZXyCkjD	VIA_vil	7651		_VDD1*0.3	_VDD1/2	GELE			Numeric Limit	17	VIA_vil		False						
	ADuM225_char_flow	vil_vih_2p75_2p75	ID#:uxttOrPt7xGyL6hZXyCkjD	VIB_vil			_VDD1*0.3	_VDD1/2	GELE			Numeric Limit	17	VIB_vil		False						
